Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FS","Données de la sécurité alimentaire","207","Suriname","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","27","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","207","Suriname","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2355","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","207","Suriname","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2379","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","208","Tadjikistan","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","","NV","Non disponible",""
"FS","Données de la sécurité alimentaire","208","Tadjikistan","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","51.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","208","Tadjikistan","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","11","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","208","Tadjikistan","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2302","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","208","Tadjikistan","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2259","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","39","Tchad","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2082","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","39","Tchad","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","61.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","39","Tchad","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","9.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","39","Tchad","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2144","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","39","Tchad","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2183","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","167","Tchéquie","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","3273","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","167","Tchéquie","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","91.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","167","Tchéquie","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","53.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","167","Tchéquie","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2552","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","167","Tchéquie","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2526","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","216","Thaïlande","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2736","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","216","Thaïlande","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","58.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","216","Thaïlande","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","23","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","216","Thaïlande","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2447","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","216","Thaïlande","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2443","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","176","Timor-Leste","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2049","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","176","Timor-Leste","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","55.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","176","Timor-Leste","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","16.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","176","Timor-Leste","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2103","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","176","Timor-Leste","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2191","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","217","Togo","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2392","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","217","Togo","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","55","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","217","Togo","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","7.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","217","Togo","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2196","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","217","Togo","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2239","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","219","Tonga","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2346","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","219","Tonga","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2383","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","220","Trinité-et-Tobago","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2861","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","220","Trinité-et-Tobago","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","76.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","220","Trinité-et-Tobago","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","38.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","220","Trinité-et-Tobago","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2432","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","220","Trinité-et-Tobago","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2426","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","222","Tunisie","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","3339","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","222","Tunisie","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","96.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","222","Tunisie","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","25.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","222","Tunisie","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2377","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","222","Tunisie","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2345","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","213","Turkménistan","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2837","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","213","Turkménistan","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","91.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","213","Turkménistan","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","38.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","213","Turkménistan","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2335","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","213","Turkménistan","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2300","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","223","Turquie","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","3637","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","223","Turquie","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","102.4","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","223","Turquie","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","30","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","223","Turquie","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2370","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","223","Turquie","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2400","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","230","Ukraine","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","3180","F","Estimation FAO",""
